;descricao;discente;faltas_unidade;id_curso;id_turma;media_final;nota;numero_total_faltas;reposicao;unidade
2509;CANCELADO;d01ee6d4e4283d76b5891bbfd5a3dfee;0.0;92127264.0;57564861;0.0;0.0;59.0;f;1.0
2510;CANCELADO;d01ee6d4e4283d76b5891bbfd5a3dfee;0.0;92127264.0;57564861;0.0;0.0;59.0;f;2.0
2511;CANCELADO;d01ee6d4e4283d76b5891bbfd5a3dfee;0.0;92127264.0;57564861;0.0;0.0;59.0;f;3.0
2512;CANCELADO;c8e90e0cc4925263eb9216005d5cc5d5;0.0;92127264.0;57564861;2.5;2.0999999;20.0;f;1.0
2513;CANCELADO;c8e90e0cc4925263eb9216005d5cc5d5;0.0;92127264.0;57564861;2.5;3.29999995;20.0;f;2.0
2514;CANCELADO;c8e90e0cc4925263eb9216005d5cc5d5;0.0;92127264.0;57564861;2.5;2.0;20.0;f;3.0
2515;REPROVADO;d807467fd515eb5b5cc6da462f4d8625;0.0;92127264.0;57564861;2.2;2.5;20.0;f;1.0
2516;REPROVADO;d807467fd515eb5b5cc6da462f4d8625;0.0;92127264.0;57564861;2.2;4.099999899999999;20.0;f;2.0
2517;REPROVADO;d807467fd515eb5b5cc6da462f4d8625;0.0;92127264.0;57564861;2.2;0.0;20.0;f;3.0
2518;APROVADO POR NOTA;6e937627849c1ee4ee610426a859caab;0.0;92127264.0;57564861;6.2;6.30000019;20.0;f;1.0
2519;APROVADO POR NOTA;6e937627849c1ee4ee610426a859caab;0.0;92127264.0;57564861;6.2;7.400000099999999;20.0;f;2.0
2520;APROVADO POR NOTA;6e937627849c1ee4ee610426a859caab;0.0;92127264.0;57564861;6.2;4.80000019;20.0;f;3.0
2521;REPROVADO;469b4e52f0fc039742f0d6f50587fd02;0.0;92127264.0;57564861;0.6;0.10000000099999999;25.0;f;2.0
2522;REPROVADO;469b4e52f0fc039742f0d6f50587fd02;0.0;92127264.0;57564861;0.6;0.200000003;25.0;f;3.0
2523;REPROVADO;469b4e52f0fc039742f0d6f50587fd02;0.0;92127264.0;57564861;0.6;1.60000002;25.0;f;1.0
2524;APROVADO POR NOTA;f23e5fa8c16da3a0b77a4ed738182750;0.0;92127264.0;57564861;5.5;3.70000005;18.0;f;1.0
2525;APROVADO POR NOTA;f23e5fa8c16da3a0b77a4ed738182750;0.0;92127264.0;57564861;5.5;4.30000019;18.0;f;2.0
2526;APROVADO POR NOTA;f23e5fa8c16da3a0b77a4ed738182750;0.0;92127264.0;57564861;5.5;8.5;18.0;f;3.0
2527;CANCELADO;1630e0c5132b91a552fcb0548fe35fa3;0.0;92127264.0;57564861;2.7;6.4000001;21.0;f;1.0
2528;CANCELADO;1630e0c5132b91a552fcb0548fe35fa3;0.0;92127264.0;57564861;2.7;1.10000002;21.0;f;2.0
2529;CANCELADO;1630e0c5132b91a552fcb0548fe35fa3;0.0;92127264.0;57564861;2.7;0.600000024;21.0;f;3.0
2530;APROVADO POR NOTA;e71f0af009489a309cc39942acac97c0;0.0;92127264.0;57564861;6.2;3.0999999;25.0;t;1.0
2531;APROVADO POR NOTA;e71f0af009489a309cc39942acac97c0;0.0;92127264.0;57564861;6.2;4.0;25.0;f;2.0
2532;APROVADO POR NOTA;e71f0af009489a309cc39942acac97c0;0.0;92127264.0;57564861;6.2;6.69999981;25.0;f;3.0
2533;CANCELADO;f10d056a56d20e5bc544c1d12301db41;0.0;92127264.0;57564861;0.4;1.0;56.0;f;1.0
2534;CANCELADO;f10d056a56d20e5bc544c1d12301db41;0.0;92127264.0;57564861;0.4;0.200000003;56.0;f;2.0
2535;CANCELADO;f10d056a56d20e5bc544c1d12301db41;0.0;92127264.0;57564861;0.4;0.0;56.0;f;3.0
2536;APROVADO POR NOTA;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57564861;6.5;7.19999981;24.0;f;1.0
2537;APROVADO POR NOTA;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57564861;6.5;5.4000001;24.0;f;2.0
2538;APROVADO POR NOTA;184dc7f5abb4797ae17d8f43d2108b34;0.0;92127264.0;57564861;6.5;7.0;24.0;f;3.0
